Tournament,Country,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Cluster
44,45,3997,1,1,2,1,3,449,455,354,44.0,15.0,1023.0,2040.0,2.25,1.57,1483,0
44,45,3997,1,1,2,1,3,37,771,29,22.0,43.0,1707.0,1027.0,2.0,1.72,3924,0
44,45,3997,1,1,2,1,3,821,778,608,172.0,30.0,301.0,1368.0,2.75,1.4,1354,0
44,45,3997,1,1,2,1,3,853,955,657,20.0,281.0,1765.0,135.0,1.14,5.5,2663,0
44,45,3997,1,1,2,1,3,215,363,284,25.0,122.0,1515.0,465.0,1.18,4.5,1204,0
44,45,3997,1,1,2,1,3,564,946,441,52.0,33.0,975.0,1310.0,1.44,2.62,4334,0
44,45,3998,1,1,2,1,3,799,1028,805,128.0,6.0,427.0,4045.0,3.25,1.33,924,0
44,45,3998,1,1,2,1,3,764,361,586,77.0,18.0,776.0,1860.0,2.75,1.4,4603,0
44,45,3998,1,1,2,1,3,1008,1007,789,35.0,46.0,1265.0,1009.0,1.61,2.2,5427,0
44,45,3998,1,1,2,2,3,269,1030,213,34.0,70.0,1280.0,860.0,2.3,1.61,1744,0
44,45,3998,1,1,2,2,3,37,173,131,22.0,17.0,1707.0,1940.0,1.66,2.2,871,0
44,45,3998,1,1,2,2,3,371,841,284,122.0,20.0,465.0,1765.0,4.5,1.2,4188,0
44,45,3998,1,1,2,2,3,495,367,287,61.0,137.0,889.0,393.0,1.36,3.2,2558,0
44,45,3998,1,1,2,2,3,671,1008,517,10.0,40.0,2625.0,1060.0,1.4,3.0,3095,0
44,45,3999,1,1,2,2,3,1030,1028,805,46.0,6.0,1009.0,4045.0,3.4,1.33,1204,2
44,45,3999,1,1,2,2,3,791,455,608,30.0,15.0,1368.0,2040.0,3.5,1.3,5569,0
44,45,3999,1,1,2,2,3,764,560,441,77.0,52.0,776.0,975.0,3.0,1.4,501,0
44,45,3999,1,1,2,4,3,371,275,284,122.0,34.0,465.0,1280.0,3.75,1.28,3376,0
44,45,3999,1,1,2,4,3,173,660,517,17.0,10.0,1940.0,2625.0,2.3,1.61,1855,2
44,45,4000,1,1,2,4,3,1050,778,805,6.0,30.0,4045.0,1368.0,1.3,3.5,5082,2
44,45,4000,1,1,2,4,3,375,560,441,137.0,52.0,393.0,975.0,4.5,1.2,837,0
44,45,4001,1,1,2,6,3,564,1028,441,52.0,6.0,975.0,4045.0,2.0,1.8,3944,2
44,45,4001,1,1,2,6,3,371,660,517,122.0,10.0,465.0,2625.0,5.0,1.16,426,0
44,45,4001,1,1,2,7,3,564,660,441,52.0,10.0,975.0,2625.0,2.1,1.72,5751,2
156,7,4002,6,1,2,0,3,239,341,264,37.0,36.0,1225.0,1233.0,2.1,1.66,687,2
156,7,4002,6,1,2,0,3,766,325,589,62.0,55.0,880.0,965.0,1.83,1.83,2174,2
156,7,4002,6,1,2,0,3,828,841,657,30.0,19.0,1340.0,1810.0,3.0,1.36,1483,2
156,7,4002,6,1,2,0,3,1008,1030,772,35.0,60.0,1265.0,905.0,2.25,1.57,2969,2
156,7,4002,6,1,2,0,3,934,788,613,98.0,128.0,571.0,427.0,2.37,1.53,139,2
156,7,4002,6,1,2,0,3,58,565,46,17.0,28.0,1975.0,1456.0,1.57,2.25,1183,2
156,7,4002,6,1,2,0,3,238,1091,856,54.0,22.0,972.0,1715.0,3.0,1.36,1483,2
156,7,4002,6,1,2,0,3,630,547,488,69.0,44.0,836.0,1045.0,1.83,1.83,4188,2
156,7,4002,6,1,2,0,3,1038,67,48,95.0,13.0,582.0,2215.0,5.5,1.14,800,2
156,7,4002,6,1,2,0,3,465,558,358,125.0,97.0,438.0,571.0,2.62,1.44,5611,2
156,7,4002,6,1,2,0,3,791,342,265,29.0,66.0,1438.0,860.0,1.61,2.2,4462,2
156,7,4002,6,1,2,0,3,955,428,730,32.0,40.0,1330.0,1108.0,1.5,2.5,3680,2
156,7,4003,6,1,2,0,3,820,697,544,172.0,20.0,305.0,1770.0,5.5,1.14,5336,2
156,7,4003,6,1,2,0,3,173,506,131,16.0,92.0,2030.0,601.0,1.25,3.75,3701,2
156,7,4003,6,1,2,0,3,215,296,230,38.0,53.0,1215.0,980.0,1.53,2.37,1855,2
156,7,4003,6,1,2,0,3,459,1007,354,15.0,46.0,2085.0,1034.0,1.44,2.62,1128,2
156,7,4003,6,1,2,0,3,967,9,6,34.0,39.0,1310.0,1116.0,1.66,2.1,1406,2
156,7,4003,6,1,2,0,3,942,154,719,23.0,61.0,1690.0,880.0,1.18,4.5,1344,2
156,7,4003,6,1,2,0,3,827,41,29,205.0,21.0,242.0,1740.0,5.0,1.16,762,2
156,7,4003,6,1,2,0,3,691,602,532,65.0,67.0,860.0,852.0,1.61,2.2,4862,2
156,7,4003,6,1,2,0,3,369,795,620,18.0,24.0,1815.0,1640.0,1.4,2.75,1855,2
156,7,4003,6,1,2,0,3,188,363,144,14.0,85.0,2195.0,629.0,1.36,3.0,552,2
156,7,4003,6,1,2,0,3,326,448,349,25.0,48.0,1580.0,1023.0,1.72,2.0,924,2
156,7,4003,6,1,2,0,3,269,560,213,33.0,27.0,1325.0,1475.0,2.0,1.72,3545,2
156,7,4004,6,1,2,1,3,1008,64,46,35.0,17.0,1265.0,1975.0,1.44,2.62,2782,2
156,7,4004,6,1,2,1,3,1170,755,894,7.0,62.0,4005.0,880.0,1.28,3.5,5611,2
156,7,4004,6,1,2,1,3,9,795,620,39.0,24.0,1116.0,1640.0,2.0,1.72,1034,2
156,7,4004,6,1,2,1,3,173,683,131,16.0,65.0,2030.0,860.0,1.28,3.5,3545,2
156,7,4004,6,1,2,1,3,763,342,265,6.0,66.0,4040.0,860.0,1.4,2.75,5314,2
156,7,4004,6,1,2,1,3,741,296,568,2.0,53.0,7945.0,980.0,1.08,8.0,5611,2
156,7,4004,6,1,2,1,3,942,67,48,23.0,13.0,1690.0,2215.0,3.25,1.33,501,2
156,7,4004,6,1,2,1,3,1027,935,786,4.0,32.0,4755.0,1330.0,1.61,2.2,3911,2
156,7,4004,6,1,2,1,3,459,341,264,15.0,36.0,2085.0,1233.0,1.33,3.25,871,2
156,7,4004,6,1,2,1,3,671,275,517,9.0,33.0,2745.0,1325.0,1.53,2.37,3447,2
156,7,4004,6,1,2,1,3,1050,448,349,5.0,48.0,4045.0,1023.0,1.4,2.75,1695,2
156,7,4005,6,1,2,1,3,708,458,544,20.0,125.0,1770.0,438.0,1.33,3.25,3701,2
156,7,4005,6,1,2,1,3,1119,491,385,22.0,8.0,1715.0,2890.0,1.57,2.25,1946,2
156,7,4005,6,1,2,1,3,630,188,488,69.0,14.0,836.0,2195.0,2.75,1.4,2948,2
156,7,4005,6,1,2,1,3,799,318,247,128.0,11.0,427.0,2420.0,2.2,1.61,4427,2
156,7,4005,6,1,2,2,3,1027,173,786,4.0,16.0,4755.0,2030.0,1.9,1.9,5611,2
156,7,4005,6,1,2,2,3,346,660,517,36.0,9.0,1233.0,2745.0,5.0,1.16,837,2
156,7,4005,6,1,2,2,3,1170,64,894,7.0,17.0,4005.0,1975.0,1.44,2.75,5081,2
156,7,4005,6,1,2,2,3,37,491,385,21.0,8.0,1740.0,2890.0,2.1,1.72,5488,2
156,7,4005,6,1,2,2,3,319,626,247,11.0,69.0,2420.0,836.0,1.8,2.0,3095,2
156,7,4005,6,1,2,2,3,806,727,568,24.0,2.0,1640.0,7945.0,8.0,1.08,871,2
156,7,4006,6,1,2,2,3,60,342,48,13.0,66.0,2215.0,860.0,1.28,3.75,5197,2
156,7,4006,6,1,2,2,3,449,697,544,48.0,20.0,1023.0,1770.0,1.66,2.2,1376,2
156,7,4006,6,1,2,4,3,671,1004,517,9.0,4.0,2745.0,4755.0,1.61,2.3,3459,2
156,7,4006,6,1,2,4,3,1170,491,385,7.0,8.0,4005.0,2890.0,1.8,2.0,837,2
156,7,4006,6,1,2,4,3,741,318,568,2.0,11.0,7945.0,2420.0,1.12,6.0,542,2
156,7,4007,6,1,2,4,3,60,697,544,13.0,20.0,2215.0,1770.0,1.53,2.5,1755,2
156,7,4007,6,1,2,6,3,671,491,517,9.0,8.0,2745.0,2890.0,1.5,2.62,2731,2
156,7,4008,6,1,2,7,3,671,727,568,9.0,2.0,2745.0,7945.0,3.0,1.4,772,2
198,45,4008,6,1,2,0,3,215,154,169,38.0,65.0,1225.0,880.0,1.16,5.0,4545,2
198,45,4009,6,1,2,0,3,570,455,354,28.0,16.0,1466.0,2040.0,3.5,1.28,4540,2
198,45,4009,6,1,2,0,3,9,173,6,39.0,18.0,1132.0,1940.0,3.4,1.3,4334,2
198,45,4009,6,1,2,0,3,346,626,488,32.0,59.0,1317.0,916.0,2.0,1.72,1388,2
198,45,4009,6,1,2,0,3,828,543,636,31.0,111.0,1340.0,491.0,1.53,2.37,3701,2
198,45,4009,6,1,2,0,3,1030,752,586,49.0,77.0,1011.0,757.0,2.0,1.72,2309,2
198,45,4009,6,1,2,0,3,495,41,383,58.0,21.0,922.0,1785.0,2.37,1.53,3512,2
198,45,4009,6,1,2,0,3,429,828,644,41.0,45.0,1048.0,1035.0,2.37,1.53,4760,2
198,45,4009,6,1,2,0,3,806,884,620,22.0,54.0,1710.0,951.0,1.53,2.37,5209,2
198,45,4009,6,1,2,0,3,81,601,471,26.0,55.0,1545.0,940.0,1.36,3.0,4427,2
198,45,4009,6,1,2,0,3,348,723,265,56.0,324.0,930.0,120.0,1.5,2.5,4188,2
198,45,4009,6,1,2,0,3,491,984,772,80.0,36.0,675.0,1235.0,3.25,1.33,2282,2
198,45,4009,6,1,2,0,3,142,946,111,53.0,35.0,962.0,1275.0,1.53,2.37,5209,2
198,45,4010,6,1,2,0,3,988,560,441,47.0,27.0,1032.0,1475.0,3.5,1.28,2090,2
198,45,4010,6,1,2,0,3,1119,245,856,23.0,74.0,1670.0,802.0,1.36,3.0,2279,2
198,45,4010,6,1,2,0,3,326,361,282,25.0,19.0,1545.0,1815.0,2.1,1.66,1802,2
198,45,4010,6,1,2,0,3,891,64,687,70.0,17.0,836.0,2020.0,1.83,1.83,4716,2
198,45,4010,6,1,2,0,3,708,1008,790,15.0,52.0,2130.0,970.0,1.83,1.83,4427,2
198,45,4010,6,1,2,0,3,942,246,719,24.0,37.0,1645.0,1235.0,1.28,3.5,5569,2
198,45,4010,6,1,2,0,3,990,935,730,43.0,34.0,1045.0,1285.0,2.62,1.44,2803,2
198,45,4010,6,1,2,0,3,671,275,517,8.0,30.0,3230.0,1360.0,1.53,2.37,3095,2
198,45,4010,6,1,2,0,3,449,67,48,40.0,11.0,1103.0,2395.0,2.75,1.4,4427,2
198,45,4010,6,1,2,0,3,782,188,602,42.0,13.0,1047.0,2195.0,1.72,2.0,1764,2
198,45,4010,6,1,2,1,3,838,248,193,45.0,1.0,1035.0,12325.0,7.0,1.1,2036,2
198,45,4011,6,1,2,1,3,303,601,236,3.0,55.0,7460.0,940.0,1.04,13.0,3545,2
198,45,4011,6,1,2,1,3,459,149,111,16.0,53.0,2040.0,962.0,1.44,2.62,2003,2
198,45,4011,6,1,2,1,3,215,771,169,38.0,42.0,1225.0,1047.0,1.66,2.1,5611,2
198,45,4011,6,1,2,1,3,224,342,265,66.0,56.0,876.0,930.0,3.4,1.3,2282,2
198,45,4011,6,1,2,1,3,764,751,586,77.0,5.0,757.0,4040.0,3.4,1.3,5611,2
198,45,4011,6,1,2,1,3,791,660,517,29.0,8.0,1403.0,3230.0,3.4,1.3,4380,2
198,45,4011,6,1,2,1,3,1008,1028,772,36.0,7.0,1235.0,3455.0,2.37,1.53,4304,2
198,45,4011,6,1,2,1,3,9,921,719,39.0,24.0,1132.0,1645.0,2.25,1.57,1406,2
198,45,4011,6,1,2,1,3,891,1091,687,70.0,23.0,836.0,1670.0,2.25,1.57,4188,2
198,45,4011,6,1,2,1,3,806,361,282,22.0,19.0,1710.0,1815.0,2.5,1.5,195,2
198,45,4011,6,1,2,1,3,495,1141,383,58.0,6.0,922.0,4005.0,2.37,1.53,4591,2
198,45,4011,6,1,2,1,3,552,626,488,46.0,59.0,1035.0,916.0,2.37,1.53,156,2
198,45,4011,6,1,2,1,3,828,935,636,31.0,34.0,1340.0,1285.0,2.37,1.53,4188,2
198,45,4012,6,1,2,1,3,1032,67,48,52.0,11.0,970.0,2395.0,3.4,1.3,1045,2
198,45,4012,6,1,2,1,3,498,560,385,9.0,27.0,2890.0,1475.0,2.2,1.61,4859,2
198,45,4012,6,1,2,2,3,215,752,586,38.0,77.0,1225.0,757.0,1.5,2.62,2090,2
198,45,4012,6,1,2,2,3,348,921,265,56.0,24.0,930.0,1645.0,2.5,1.53,5569,2
198,45,4012,6,1,2,2,3,630,361,282,59.0,19.0,916.0,1815.0,2.75,1.44,4397,2
198,45,4012,6,1,2,2,3,671,984,517,8.0,36.0,3230.0,1235.0,1.4,3.0,2948,2
198,45,4012,6,1,2,2,3,495,67,48,58.0,11.0,922.0,2395.0,3.2,1.36,139,2
198,45,4012,6,1,2,2,3,891,305,687,70.0,3.0,836.0,7460.0,8.0,1.08,3545,2
198,45,4012,6,1,2,2,3,498,818,636,9.0,31.0,2890.0,1340.0,1.44,2.75,5406,2
198,45,4013,6,1,2,2,3,241,149,193,1.0,53.0,12325.0,962.0,1.06,10.0,3545,2
198,45,4013,6,1,2,4,3,60,342,265,11.0,56.0,2395.0,930.0,1.25,4.0,4613,2
198,45,4014,6,1,2,4,3,671,879,517,8.0,70.0,3230.0,836.0,1.3,3.5,2990,2
198,45,4014,6,1,2,4,3,828,248,193,31.0,1.0,1340.0,12325.0,13.0,1.04,4380,2
198,45,4014,6,1,2,6,3,369,342,282,19.0,56.0,1815.0,930.0,1.44,2.75,3545,2
198,45,4014,6,1,2,6,3,241,660,517,1.0,8.0,12325.0,3230.0,1.33,3.4,3261,2
198,45,4015,6,1,2,7,3,671,361,517,8.0,19.0,3230.0,1815.0,1.4,3.0,5611,2
200,45,4015,0,1,2,0,3,548,403,314,111.0,154.0,491.0,356.0,1.66,2.1,1855,0
200,45,4015,0,1,2,0,3,402,975,310,89.0,253.0,600.0,172.0,1.66,2.1,3545,0
200,45,4015,0,1,2,0,3,731,417,325,97.0,99.0,550.0,535.0,2.1,1.66,4679,2
200,45,4016,0,1,2,0,3,76,926,62,101.0,77.0,530.0,745.0,1.66,2.1,2550,2
200,45,4016,0,1,2,0,3,516,184,140,84.0,96.0,619.0,552.0,1.72,2.0,1695,2
200,45,4016,0,1,2,0,3,25,463,20,71.0,69.0,847.0,865.0,3.25,1.33,4119,2
200,45,4017,0,1,2,0,3,565,576,456,120.0,212.0,462.0,226.0,1.83,1.83,4380,0
200,45,4017,0,1,2,0,3,824,702,632,106.0,502.0,518.0,57.0,1.4,2.75,2279,0
200,45,4017,0,1,2,0,3,736,899,703,329.0,73.0,120.0,826.0,1.66,2.1,4494,0
200,45,4017,0,1,2,0,3,139,359,108,76.0,155.0,787.0,356.0,2.25,1.57,2791,2
200,45,4017,0,1,2,0,3,929,162,123,705.0,74.0,26.0,815.0,3.75,1.25,329,0
200,45,4017,0,1,2,0,3,477,714,368,82.0,83.0,670.0,650.0,1.36,3.0,3512,2
200,45,4017,0,1,2,0,3,295,879,687,87.0,47.0,610.0,1031.0,3.4,1.3,1406,2
200,45,4017,0,1,2,0,3,264,437,209,105.0,98.0,520.0,536.0,1.61,2.2,4520,2
200,45,4017,0,1,2,1,3,149,683,532,67.0,61.0,880.0,911.0,3.0,1.36,5412,2
200,45,4017,0,1,2,1,3,406,963,314,154.0,43.0,356.0,1061.0,2.25,1.57,1744,2
200,45,4017,0,1,2,1,3,402,778,608,89.0,30.0,600.0,1403.0,2.5,1.5,924,2
200,45,4017,0,1,2,1,3,142,184,111,64.0,96.0,897.0,552.0,1.36,3.0,3654,2
200,45,4017,0,1,2,1,3,583,448,349,212.0,41.0,226.0,1078.0,4.5,1.18,3742,2
200,45,4017,0,1,2,1,3,539,88,419,51.0,101.0,1018.0,530.0,1.66,2.1,1261,2
200,45,4017,0,1,2,1,3,25,602,472,71.0,63.0,847.0,903.0,2.25,1.57,1586,2
200,45,4017,0,1,2,1,3,448,322,348,62.0,119.0,909.0,467.0,1.72,2.0,1087,2
200,45,4017,0,1,2,1,3,293,471,368,58.0,82.0,955.0,670.0,1.79,2.13,783,2
200,45,4017,0,1,2,1,3,495,814,383,49.0,106.0,1022.0,518.0,1.5,2.5,5569,2
200,45,4017,0,1,2,1,3,139,828,644,76.0,46.0,787.0,1035.0,3.5,1.28,924,2
200,45,4017,0,1,2,1,3,988,270,753,48.0,105.0,1026.0,520.0,1.44,2.62,2663,2
200,45,4018,0,1,2,1,3,921,935,730,73.0,38.0,826.0,1240.0,3.0,1.36,473,2
200,45,4018,0,1,2,1,3,891,840,687,47.0,50.0,1031.0,1019.0,1.33,3.25,4643,2
200,45,4018,0,1,2,2,3,406,683,532,154.0,61.0,356.0,911.0,2.5,1.53,871,2
200,45,4018,0,1,2,2,3,791,447,608,30.0,62.0,1403.0,909.0,1.8,2.0,1339,2
200,45,4018,0,1,2,2,3,896,471,368,54.0,82.0,976.0,670.0,2.75,1.44,687,2
200,45,4018,0,1,2,2,3,142,961,111,64.0,48.0,897.0,1026.0,1.66,2.2,5525,2
200,45,4018,0,1,2,2,3,495,935,730,49.0,38.0,1022.0,1240.0,2.2,1.66,446,2
200,45,4019,0,1,2,2,3,891,828,687,47.0,46.0,1031.0,1035.0,2.0,1.8,5751,2
200,45,4020,0,1,2,4,3,142,778,608,64.0,30.0,897.0,1403.0,1.66,2.2,4533,2
200,45,4020,0,1,2,4,3,477,683,368,82.0,61.0,670.0,911.0,1.57,2.37,1992,2
200,45,4020,0,1,2,4,3,891,935,730,47.0,38.0,1031.0,1240.0,2.0,1.8,1204,2
200,45,4020,0,1,2,4,3,449,1008,349,41.0,52.0,1078.0,1015.0,1.9,1.9,1972,2
200,45,4021,0,1,2,6,3,477,778,608,82.0,30.0,670.0,1403.0,1.53,2.5,2482,2
200,45,4021,0,1,2,6,3,449,935,349,41.0,38.0,1078.0,1240.0,2.5,1.53,3545,2
200,45,4021,0,1,2,7,3,791,448,349,30.0,41.0,1403.0,1078.0,2.62,1.5,1056,2
191,45,4022,2,1,2,0,5,570,205,446,29.0,186.0,1441.0,266.0,1.2,4.5,5127,2
191,45,4022,2,1,2,0,5,291,341,264,188.0,32.0,265.0,1321.0,3.0,1.4,3625,2
191,45,4022,2,1,2,0,5,548,1010,427,111.0,260.0,491.0,170.0,1.57,2.37,1000,2
191,45,4022,2,1,2,0,5,713,506,395,101.0,108.0,532.0,503.0,2.37,1.57,804,2
191,45,4022,2,1,2,0,5,118,88,91,394.0,98.0,88.0,540.0,3.75,1.28,2521,2
191,45,4022,2,1,2,0,5,327,64,46,64.0,18.0,885.0,1985.0,2.2,1.66,3349,2
191,45,4022,2,1,2,0,5,215,428,169,38.0,48.0,1270.0,1038.0,1.28,3.75,4147,2
191,45,4022,2,1,2,0,5,630,296,230,57.0,58.0,961.0,955.0,2.0,1.8,1453,2
191,45,4022,2,1,2,0,5,671,398,517,5.0,88.0,4125.0,610.0,1.02,19.0,4111,2
191,45,4022,2,1,2,0,5,319,771,602,11.0,42.0,2510.0,1076.0,2.1,1.72,920,2
191,45,4022,2,1,2,0,5,613,990,475,135.0,1415.0,396.0,3.0,1.06,10.0,1234,0
191,45,4022,2,1,2,0,5,139,248,193,76.0,1.0,787.0,11685.0,34.0,1.005,1393,2
191,45,4022,2,1,2,0,5,495,246,383,50.0,39.0,1026.0,1245.0,1.2,4.5,2967,2
191,45,4022,2,1,2,0,5,946,245,191,77.0,78.0,735.0,722.0,3.4,1.33,380,2
191,45,4022,2,1,2,0,5,606,828,471,56.0,46.0,970.0,1055.0,3.4,1.33,1001,2
191,45,4022,2,1,2,0,5,724,361,282,82.0,15.0,650.0,2055.0,8.0,1.08,1066,2
191,45,4022,2,1,2,0,5,53,755,41,109.0,62.0,496.0,915.0,3.5,1.3,5632,2
191,45,4022,2,1,2,0,5,731,514,402,97.0,118.0,550.0,474.0,2.75,1.44,1885,2
191,45,4022,2,1,2,0,5,828,515,636,27.0,71.0,1475.0,831.0,1.44,2.75,3386,2
191,45,4022,2,1,2,0,5,73,270,209,227.0,99.0,202.0,535.0,3.0,1.4,3812,2
191,45,4022,2,1,2,0,5,188,257,144,12.0,122.0,2160.0,443.0,1.22,4.33,5594,2
191,45,4022,2,1,2,0,5,449,162,123,35.0,74.0,1308.0,815.0,1.33,3.4,3334,2
191,45,4022,2,1,2,0,5,197,957,150,53.0,178.0,1013.0,280.0,1.66,2.2,4333,2
191,45,4022,2,1,2,0,5,806,149,111,20.0,69.0,1735.0,852.0,1.9,1.9,1192,2
191,45,4022,2,1,2,0,5,607,323,472,61.0,28.0,923.0,1465.0,3.75,1.28,1179,2
191,45,4022,2,1,2,0,5,367,752,586,151.0,59.0,361.0,946.0,3.5,1.3,3363,2
191,45,4022,2,1,2,0,5,627,463,485,94.0,73.0,557.0,820.0,2.1,1.72,4895,2
191,45,4023,2,1,2,0,5,971,1091,856,137.0,24.0,395.0,1535.0,5.0,1.16,1226,2
191,45,4023,2,1,2,0,5,75,1066,61,68.0,140.0,857.0,385.0,1.61,2.3,1961,2
191,45,4023,2,1,2,0,5,743,305,236,190.0,3.0,264.0,6950.0,29.0,1.005,3764,2
191,45,4023,2,1,2,0,5,824,228,632,105.0,67.0,521.0,869.0,1.61,2.3,2730,2
191,45,4023,2,1,2,0,5,348,93,67,36.0,25.0,1280.0,1535.0,1.66,2.2,1452,2
191,45,4023,2,1,2,0,5,967,322,738,40.0,117.0,1240.0,474.0,1.44,2.75,2323,2
191,45,4023,2,1,2,0,5,60,547,431,10.0,47.0,2575.0,1041.0,1.08,8.0,3169,2
191,45,4023,2,1,2,0,5,988,381,753,49.0,91.0,1029.0,576.0,1.53,2.5,3585,2
191,45,4023,2,1,2,0,5,1050,879,687,8.0,43.0,3455.0,1066.0,1.53,2.5,2005,2
191,45,4023,2,1,2,0,5,126,358,98,75.0,232.0,808.0,200.0,1.61,2.3,529,2
191,45,4023,2,1,2,0,5,516,173,131,83.0,23.0,619.0,1590.0,5.5,1.14,823,2
191,45,4023,2,1,2,0,5,1091,483,835,34.0,231.0,1310.0,201.0,1.28,3.75,3289,2
191,45,4023,2,1,2,0,5,990,1007,789,44.0,55.0,1061.0,976.0,2.0,1.8,805,2
191,45,4023,2,1,2,0,5,25,275,20,70.0,31.0,850.0,1325.0,4.5,1.2,1368,2
191,45,4023,2,1,2,0,5,343,455,354,165.0,14.0,326.0,2075.0,4.5,1.2,876,2
191,45,4023,2,1,2,0,5,1170,9,894,6.0,41.0,4005.0,1137.0,1.44,2.75,2644,2
191,45,4023,2,1,2,0,5,539,975,767,52.0,256.0,1018.0,172.0,1.16,5.0,1158,2
191,45,4023,2,1,2,0,5,1008,884,772,37.0,54.0,1280.0,980.0,1.36,3.2,4218,2
191,45,4023,2,1,2,0,5,1052,899,703,65.0,72.0,885.0,826.0,1.4,3.0,2738,2
191,45,4023,2,1,2,0,5,295,1004,231,87.0,4.0,610.0,4925.0,5.0,1.16,3918,2
191,45,4023,2,1,2,0,5,287,170,130,206.0,170.0,237.0,313.0,4.5,1.2,3398,2
191,45,4023,2,1,2,0,5,184,447,140,93.0,63.0,562.0,909.0,2.75,1.44,3443,2
191,45,4023,2,1,2,0,5,498,817,635,9.0,216.0,2890.0,214.0,1.12,6.0,4060,2
191,45,4023,2,1,2,0,5,523,458,405,203.0,144.0,239.0,376.0,1.9,1.9,3735,2
191,45,4023,2,1,2,0,5,406,921,719,143.0,21.0,376.0,1725.0,4.0,1.25,1205,2
191,45,4023,2,1,2,0,5,66,530,53,80.0,362.0,685.0,102.0,1.22,4.33,3596,2
191,45,4023,2,1,2,0,5,934,778,608,92.0,26.0,568.0,1508.0,4.0,1.25,478,2
191,45,4023,2,1,2,0,5,354,417,270,129.0,100.0,406.0,535.0,1.61,2.3,5231,2
191,45,4023,2,1,2,0,5,660,437,340,95.0,104.0,555.0,524.0,1.5,2.62,3243,2
191,45,4023,2,1,2,0,5,955,41,730,33.0,19.0,1310.0,1750.0,1.66,2.2,2626,2
191,45,4024,2,1,2,0,5,149,561,442,66.0,119.0,880.0,462.0,1.66,2.2,4770,2
191,45,4024,2,1,2,0,5,708,840,544,13.0,51.0,2140.0,1019.0,1.22,4.33,5642,2
191,45,4024,2,1,2,0,5,691,727,568,60.0,2.0,936.0,7945.0,17.0,1.02,803,2
191,45,4024,2,1,2,0,5,564,471,441,30.0,86.0,1430.0,610.0,1.4,3.0,3731,2
191,45,4024,2,1,2,1,5,512,751,585,108.0,7.0,503.0,4005.0,5.0,1.16,653,2
191,45,4024,2,1,2,1,5,303,270,236,3.0,99.0,6950.0,535.0,1.03,15.0,1027,2
191,45,4025,2,1,2,1,5,606,248,193,56.0,1.0,970.0,11685.0,26.0,1.01,1857,2
191,45,4025,2,1,2,1,5,520,771,402,118.0,42.0,474.0,1076.0,3.0,1.4,4235,2
191,45,4025,2,1,2,1,5,53,361,282,109.0,15.0,496.0,2055.0,8.0,1.08,429,2
191,45,4025,2,1,2,1,5,215,341,169,38.0,32.0,1270.0,1321.0,1.2,4.5,3694,2
191,45,4025,2,1,2,1,5,197,623,485,53.0,94.0,1013.0,557.0,1.66,2.2,5440,2
191,45,4025,2,1,2,1,5,293,818,230,58.0,27.0,955.0,1475.0,2.1,1.72,4182,2
191,45,4025,2,1,2,1,5,570,543,427,29.0,111.0,1441.0,491.0,1.44,2.75,2124,2
191,45,4025,2,1,2,1,5,1170,1008,894,6.0,45.0,4005.0,1060.0,1.5,2.62,3294,2
191,45,4025,2,1,2,1,5,495,607,475,50.0,135.0,1026.0,396.0,1.08,8.0,4885,2
191,45,4025,2,1,2,1,5,66,778,53,80.0,26.0,685.0,1508.0,2.75,1.44,1868,2
191,45,4025,2,1,2,1,5,75,149,111,68.0,69.0,857.0,852.0,4.0,1.25,1947,2
191,45,4025,2,1,2,1,5,1119,162,856,24.0,74.0,1535.0,815.0,1.36,3.2,4181,2
191,45,4025,2,1,2,1,5,229,660,517,84.0,5.0,618.0,4125.0,19.0,1.02,941,2
191,45,4025,2,1,2,1,5,81,1007,67,25.0,55.0,1535.0,976.0,1.53,2.5,5220,2
191,45,4025,2,1,2,1,5,764,602,472,59.0,61.0,946.0,923.0,1.44,2.75,5237,2
191,45,4025,2,1,2,1,5,58,127,46,18.0,394.0,1985.0,88.0,1.25,4.0,1369,2
191,45,4025,2,1,2,1,5,1008,455,354,37.0,14.0,1280.0,2075.0,2.1,1.72,1235,2
191,45,4025,2,1,2,1,5,824,547,632,105.0,47.0,521.0,1041.0,2.1,1.72,720,2
191,45,4025,2,1,2,1,5,295,135,98,87.0,75.0,610.0,808.0,1.5,2.62,5736,2
191,45,4025,2,1,2,1,5,25,961,20,70.0,49.0,850.0,1029.0,3.4,1.33,3036,2
191,45,4025,2,1,2,1,5,565,935,730,119.0,33.0,462.0,1310.0,9.0,1.07,1858,2
191,45,4025,2,1,2,1,5,942,347,719,21.0,129.0,1725.0,406.0,1.25,4.0,4139,2
191,45,4025,2,1,2,1,5,438,560,441,104.0,30.0,524.0,1430.0,6.5,1.11,1411,2
191,45,4025,2,1,2,1,5,921,817,703,72.0,216.0,826.0,214.0,1.57,2.37,3651,2
191,45,4025,2,1,2,1,5,184,697,544,93.0,13.0,562.0,2140.0,5.0,1.16,803,2
191,45,4026,2,1,2,1,5,170,1063,130,170.0,34.0,313.0,1310.0,1.72,2.1,151,2
191,45,4026,2,1,2,1,5,1003,173,131,256.0,23.0,172.0,1590.0,7.0,1.1,3888,2
